Avg_Non_Nov_Revenue,Nov_Revenue,Seasonal_Lift
427.91727272727263,44.55,-383.3672727272726
765.8145454545455,375.36,-390.4545454545455
414.4281818181817,15.95,-398.4781818181817
409.5,0.0,-409.5
2111.459090909091,1691.61,-419.8490909090913
430.81363636363636,4.95,-425.8636363636364
1868.7718181818184,1442.7,-426.07181818181834
658.3690909090909,226.54000000000002,-431.8290909090909
490.24999999999994,54.599999999999994,-435.65
454.15363636363634,15.0,-439.15363636363634
444.00909090909096,2.95,-441.05909090909097
441.0663636363637,0.0,-441.0663636363637
1936.352727272727,1488.73,-447.62272727272693
451.62999999999994,0.0,-451.62999999999994
455.87727272727267,0.0,-455.87727272727267
830.0599999999998,367.1,-462.9599999999998
473.49545454545455,0.0,-473.49545454545455
485.9018181818182,5.75,-480.1518181818182
501.82000000000005,0.0,-501.82000000000005
510.9754545454547,0.0,-510.9754545454547
514.6409090909092,0.0,-514.6409090909092
526.6927272727272,0.0,-526.6927272727272
541.9318181818181,0.0,-541.9318181818181
1056.0336363636363,510.36,-545.6736363636363
549.5454545454545,0.0,-549.5454545454545
617.2418181818183,65.06,-552.1818181818182
785.4418181818181,227.64,-557.8018181818181
584.6463636363636,0.0,-584.6463636363636
585.3445454545455,0.0,-585.3445454545455
587.4327272727273,0.0,-587.4327272727273
590.4236363636363,0.0,-590.4236363636363
616.1254545454544,14.85,-601.2754545454544
727.2727272727273,125.0,-602.2727272727273
803.3481818181816,198.95999999999998,-604.3881818181817
1582.0263636363636,965.4399999999999,-616.5863636363637
640.2618181818182,17.4,-622.8618181818182
1209.1727272727271,579.24,-629.9327272727271
658.9809090909092,0.0,-658.9809090909092
770.760909090909,94.92,-675.840909090909
776.6899999999998,68.47999999999999,-708.2099999999998
1068.8954545454546,340.92,-727.9754545454546
734.7318181818182,0.0,-734.7318181818182
778.2581818181818,0.0,-778.2581818181818
1120.7627272727275,310.63,-810.1327272727275
2102.860909090909,1271.1,-831.7609090909091
1033.0490909090909,166.83,-866.2190909090908
1005.9654545454545,139.35,-866.6154545454544
880.6636363636364,0.0,-880.6636363636364
2055.2772727272727,1157.6100000000001,-897.6672727272726
919.1663636363636,0.0,-919.1663636363636
926.7054545454546,0.0,-926.7054545454546
954.7445454545453,0.0,-954.7445454545453
1521.0627272727272,537.0,-984.0627272727272
1005.6418181818182,0.0,-1005.6418181818182
1954.2463636363639,947.97,-1006.2763636363638
2020.4054545454549,999.6700000000001,-1020.7354545454548
2765.0354545454543,1734.69,-1030.3454545454542
1116.370909090909,77.0,-1039.370909090909
1164.0909090909092,116.47,-1047.6209090909092
2109.2290909090907,1044.18,-1065.0490909090906
1071.7518181818182,0.0,-1071.7518181818182
1143.8054545454547,65.4,-1078.4054545454546
1080.5436363636363,0.0,-1080.5436363636363
1632.95,533.3199999999999,-1099.63
1251.0081818181818,0.0,-1251.0081818181818
1369.7200000000003,0.0,-1369.7200000000003
1549.6181818181817,0.0,-1549.6181818181817
1740.2781818181816,159.2,-1581.0781818181815
3601.7727272727275,0.0,-3601.7727272727275
8525.999090909092,4740.76,-3785.239090909092
7333.9672727272755,774.57,-6559.397272727276
